feature,mean_abs_shap,reservoir
doy_sin,2.3104959,ResOpsUS_214
doy_cos,3.6460004,ResOpsUS_214
storage_trend,7.027489,ResOpsUS_214
throughput_ratio,0.4625202,ResOpsUS_214
storage_norm,2.0739126,ResOpsUS_214
storage_deficit,0.71088725,ResOpsUS_214
inflow_norm,0.114062406,ResOpsUS_214
inflow_ma7,1.1772273,ResOpsUS_214
inflow_ma30,7.605408,ResOpsUS_214
inflow_anom7,0.39671934,ResOpsUS_214
inflow,0.0044940365,ResOpsUS_113
inflow_lag1,0.08628025,ResOpsUS_113
inflow_lag2,0.0037994387,ResOpsUS_113
inflow_lag3,0.004434363,ResOpsUS_113
storage_lag1,0.004591699,ResOpsUS_113
storage_lag2,0.037746307,ResOpsUS_113
doy_sin,0.011777426,ResOpsUS_113
doy_cos,0.06917205,ResOpsUS_113
storage_trend,0.19375378,ResOpsUS_113
throughput_ratio,0.0022101868,ResOpsUS_113
storage_norm,0.0031826757,ResOpsUS_113
storage_deficit,0.012356607,ResOpsUS_113
inflow_norm,0.0014447835,ResOpsUS_113
inflow_ma7,0.01944453,ResOpsUS_113
inflow_ma30,0.0061907507,ResOpsUS_113
inflow_anom7,0.0023663687,ResOpsUS_113
inflow,0.13627179,ResOpsUS_500
inflow_lag1,0.78642297,ResOpsUS_500
inflow_lag2,0.2466814,ResOpsUS_500
inflow_lag3,0.05877666,ResOpsUS_500
storage_lag1,0.04753742,ResOpsUS_500
storage_lag2,0.08227093,ResOpsUS_500
doy_sin,0.037598204,ResOpsUS_500
doy_cos,0.11398562,ResOpsUS_500
storage_trend,1.1613404,ResOpsUS_500
throughput_ratio,0.07204501,ResOpsUS_500
storage_norm,0.018899562,ResOpsUS_500
storage_deficit,0.047945127,ResOpsUS_500
inflow_norm,0.03365844,ResOpsUS_500
inflow_ma7,0.921295,ResOpsUS_500
inflow_ma30,0.069362365,ResOpsUS_500
inflow_anom7,0.03922959,ResOpsUS_500
inflow,1.6625164,ResOpsUS_1109
inflow_lag1,1.2305632,ResOpsUS_1109
inflow_lag2,0.30023,ResOpsUS_1109
inflow_lag3,0.10183504,ResOpsUS_1109
storage_lag1,0.07718967,ResOpsUS_1109
storage_lag2,0.06569437,ResOpsUS_1109
doy_sin,0.20012008,ResOpsUS_1109
doy_cos,0.57402116,ResOpsUS_1109
storage_trend,1.0632513,ResOpsUS_1109
throughput_ratio,0.26384163,ResOpsUS_1109
storage_norm,0.03177544,ResOpsUS_1109
storage_deficit,0.14521994,ResOpsUS_1109
inflow_norm,0.36341807,ResOpsUS_1109
inflow_ma7,0.15223442,ResOpsUS_1109
inflow_ma30,0.18249185,ResOpsUS_1109
inflow_anom7,0.061059855,ResOpsUS_1109
inflow,0.4474629,ResOpsUS_458
inflow_lag1,0.51905453,ResOpsUS_458
inflow_lag2,0.14122412,ResOpsUS_458
inflow_lag3,0.017064868,ResOpsUS_458
storage_lag1,0.0689648,ResOpsUS_458
storage_lag2,0.04087695,ResOpsUS_458
doy_sin,0.008409814,ResOpsUS_458
doy_cos,0.106648475,ResOpsUS_458
storage_trend,0.22138251,ResOpsUS_458
throughput_ratio,0.050394427,ResOpsUS_458
storage_norm,0.03376228,ResOpsUS_458
storage_deficit,0.013643401,ResOpsUS_458
inflow_norm,0.14439897,ResOpsUS_458
inflow_ma7,0.04654056,ResOpsUS_458
inflow_ma30,0.025848454,ResOpsUS_458
inflow_anom7,0.010605383,ResOpsUS_458
inflow,0.017240988,ResOpsUS_1095
inflow_lag1,0.02557394,ResOpsUS_1095
inflow_lag2,0.010886475,ResOpsUS_1095
inflow_lag3,0.00612526,ResOpsUS_1095
storage_lag1,0.38060436,ResOpsUS_1095
storage_lag2,0.12143898,ResOpsUS_1095
doy_sin,0.07390482,ResOpsUS_1095
doy_cos,0.012551894,ResOpsUS_1095
storage_trend,0.045247853,ResOpsUS_1095
throughput_ratio,0.024929237,ResOpsUS_1095
storage_norm,0.27329922,ResOpsUS_1095
storage_deficit,0.21161748,ResOpsUS_1095
inflow_norm,0.0019315176,ResOpsUS_1095
inflow_ma7,0.014016809,ResOpsUS_1095
inflow_ma30,0.045504566,ResOpsUS_1095
inflow_anom7,0.07301728,ResOpsUS_1095
inflow,22.7724,ResOpsUS_1916
inflow_lag1,10.31339,ResOpsUS_1916
inflow_lag2,8.488798,ResOpsUS_1916
inflow_lag3,15.954005,ResOpsUS_1916
storage_lag1,127.08626,ResOpsUS_1916
storage_lag2,137.6117,ResOpsUS_1916
doy_sin,84.503586,ResOpsUS_1916
doy_cos,44.94121,ResOpsUS_1916
storage_trend,91.91796,ResOpsUS_1916
throughput_ratio,11.352729,ResOpsUS_1916
storage_norm,63.78637,ResOpsUS_1916
storage_deficit,16.997997,ResOpsUS_1916
inflow_norm,4.403887,ResOpsUS_1916
inflow_ma7,13.529121,ResOpsUS_1916
inflow_ma30,38.534603,ResOpsUS_1916
inflow_anom7,14.178935,ResOpsUS_1916
inflow,0.99955076,ResOpsUS_657
inflow_lag1,4.296904,ResOpsUS_657
inflow_lag2,0.4230666,ResOpsUS_657
inflow_lag3,0.11324687,ResOpsUS_657
storage_lag1,0.9665523,ResOpsUS_657
storage_lag2,1.1763952,ResOpsUS_657
doy_sin,0.728225,ResOpsUS_657
doy_cos,2.5255377,ResOpsUS_657
storage_trend,16.048473,ResOpsUS_657
throughput_ratio,0.23321229,ResOpsUS_657
storage_norm,0.2417162,ResOpsUS_657
storage_deficit,0.33460033,ResOpsUS_657
inflow_norm,0.30379784,ResOpsUS_657
inflow_ma7,0.34722093,ResOpsUS_657
inflow_ma30,0.9711507,ResOpsUS_657
inflow_anom7,0.14065208,ResOpsUS_657
inflow,7.4867516,ResOpsUS_664
inflow_lag1,7.8538837,ResOpsUS_664
inflow_lag2,1.509053,ResOpsUS_664
inflow_lag3,0.2571655,ResOpsUS_664
storage_lag1,0.23834458,ResOpsUS_664
storage_lag2,0.22090578,ResOpsUS_664
doy_sin,0.3523538,ResOpsUS_664
doy_cos,0.47325605,ResOpsUS_664
storage_trend,4.5506516,ResOpsUS_664
throughput_ratio,0.12153291,ResOpsUS_664
storage_norm,0.13225453,ResOpsUS_664
storage_deficit,0.120983765,ResOpsUS_664
inflow_norm,1.783414,ResOpsUS_664
inflow_ma7,0.4309018,ResOpsUS_664
inflow_ma30,0.45519656,ResOpsUS_664
inflow_anom7,0.088785246,ResOpsUS_664
inflow,0.22589982,ResOpsUS_620
inflow_lag1,0.17259532,ResOpsUS_620
inflow_lag2,0.050589528,ResOpsUS_620
inflow_lag3,0.053989198,ResOpsUS_620
storage_lag1,0.24116066,ResOpsUS_620
storage_lag2,0.13631393,ResOpsUS_620
doy_sin,0.11019813,ResOpsUS_620
doy_cos,0.098314956,ResOpsUS_620
storage_trend,0.63350284,ResOpsUS_620
throughput_ratio,0.037317965,ResOpsUS_620
storage_norm,0.007872604,ResOpsUS_620
storage_deficit,0.059799876,ResOpsUS_620
inflow_norm,0.07287815,ResOpsUS_620
inflow_ma7,0.24133435,ResOpsUS_620
inflow_ma30,0.16764125,ResOpsUS_620
inflow_anom7,0.075006895,ResOpsUS_620
inflow,0.0012690532,ResOpsUS_111
inflow_lag1,0.00093985983,ResOpsUS_111
inflow_lag2,0.00027095535,ResOpsUS_111
inflow_lag3,0.0003802386,ResOpsUS_111
storage_lag1,0.014844789,ResOpsUS_111
storage_lag2,0.0037152525,ResOpsUS_111
doy_sin,0.00024055681,ResOpsUS_111
doy_cos,4.4240012e-05,ResOpsUS_111
storage_trend,8.20477e-05,ResOpsUS_111
throughput_ratio,0.00013178075,ResOpsUS_111
storage_norm,0.0055234693,ResOpsUS_111
storage_deficit,0.0003507956,ResOpsUS_111
inflow_norm,4.6058736e-05,ResOpsUS_111
inflow_ma7,0.000113556205,ResOpsUS_111
inflow_ma30,0.00016562027,ResOpsUS_111
inflow_anom7,3.3452114e-05,ResOpsUS_111
